date,region,product_category,units_sold,unit_price,revenue,discount_applied,marketing_spend,customer_segment,returned_units
2023-09-21,Central,Sports & Outdoors,9,77.76,562.81,0.1958,283.64,Corporate,0
2023-09-21,West,Electronics,25,309.97,6799.19,0.1226,587.99,Consumer,1
2023-09-21,East,Electronics,16,303.05,4243.18,0.1249,393.66,Corporate,0
2023-09-21,Central,Home & Kitchen,13,80.76,943.0,0.1018,324.29,Consumer,1
2023-09-21,West,Electronics,27,350.83,8461.7,0.1067,833.3,Consumer,3
2023-09-21,Central,Electronics,13,317.69,3548.88,0.1407,323.28,Consumer,1
2023-09-21,Central,Sports & Outdoors,14,63.99,844.08,0.0578,300.01,Consumer,0
2023-09-21,North,Sports & Outdoors,19,60.7,1011.1,0.1233,473.0,Corporate,1
2023-09-21,South,Home & Kitchen,20,93.01,1619.86,0.1292,420.13,Corporate,1
2023-09-22,West,Clothing,16,53.93,815.77,0.0546,640.39,Consumer,1
2023-09-22,East,Electronics,15,274.27,3382.16,0.1779,370.87,Consumer,0
2023-09-22,Central,Electronics,13,281.79,3400.61,0.0717,320.63,Consumer,0
2023-09-22,West,Clothing,15,49.59,647.45,0.1296,538.66,Corporate,0
2023-09-22,South,Electronics,22,272.37,5029.2,0.1607,369.61,Small Business,1
2023-09-22,North,Home & Kitchen,16,84.14,1261.16,0.0632,516.14,Consumer,1
2023-09-22,West,Electronics,30,325.68,8403.52,0.1399,595.22,Consumer,2
2023-09-22,West,Sports & Outdoors,28,62.62,1609.41,0.0821,888.57,Consumer,3
2023-09-22,East,Clothing,10,45.36,410.73,0.0945,334.24,Corporate,0
2023-09-22,North,Home & Kitchen,25,77.83,1649.02,0.1525,467.46,Corporate,1
2023-09-23,North,Electronics,21,349.84,6125.63,0.1662,475.68,Consumer,2
2023-09-23,South,Home & Kitchen,18,89.89,1438.26,0.1111,430.99,Consumer,1
2023-09-23,Central,Electronics,15,360.81,4764.32,0.1197,260.71,Consumer,0
2023-09-23,Central,Clothing,10,54.43,481.11,0.1161,275.2,Consumer,0
2023-09-23,East,Sports & Outdoors,14,77.0,972.57,0.0978,286.03,Corporate,0
2023-09-23,South,Sports & Outdoors,22,78.17,1554.3,0.0962,523.2,Small Business,1
2023-09-23,West,Home & Kitchen,23,77.95,1683.67,0.0609,632.31,Consumer,1
2023-09-23,North,Home & Kitchen,20,89.47,1526.9,0.1467,595.62,Consumer,1
2023-09-23,West,Electronics,27,358.1,8122.67,0.1599,797.87,Corporate,1
2023-09-23,North,Electronics,21,343.95,6776.57,0.0618,481.56,Small Business,1
2023-09-23,South,Home & Kitchen,17,76.48,1090.7,0.1611,462.54,Small Business,1
2023-09-24,Central,Sports & Outdoors,14,65.65,890.15,0.0315,262.76,Small Business,1
2023-09-24,North,Sports & Outdoors,16,61.07,841.69,0.1386,585.25,Corporate,0
2023-09-24,North,Home & Kitchen,18,78.29,1249.27,0.1135,688.12,Corporate,1
2023-09-24,East,Clothing,12,58.68,622.9,0.1154,402.72,Corporate,0
2023-09-24,North,Clothing,19,60.17,1091.67,0.0451,672.5,Small Business,1
2023-09-24,North,Sports & Outdoors,28,64.11,1575.54,0.1223,500.87,Consumer,1
2023-09-24,West,Home & Kitchen,18,92.53,1483.16,0.1095,797.97,Consumer,1
2023-09-24,East,Home & Kitchen,12,83.53,918.66,0.0835,290.87,Consumer,0
2023-09-24,South,Clothing,16,57.45,807.15,0.1219,405.44,Corporate,0
2023-09-24,Central,Clothing,14,60.37,698.37,0.1737,327.15,Corporate,0
2023-09-24,South,Electronics,21,277.82,5335.39,0.0855,518.84,Consumer,1
2023-09-24,West,Sports & Outdoors,26,76.47,1846.46,0.0713,837.83,Consumer,2
2023-09-24,South,Home & Kitchen,23,86.8,1741.06,0.1279,466.27,Consumer,1
2023-09-24,North,Sports & Outdoors,19,77.27,1277.86,0.1296,543.1,Consumer,1
2023-09-25,West,Sports & Outdoors,20,70.64,1222.5,0.1347,657.77,Corporate,1
2023-09-25,North,Clothing,13,60.5,723.34,0.0803,551.56,Consumer,1
2023-09-25,East,Home & Kitchen,9,94.13,795.83,0.0606,269.47,Small Business,0
2023-09-25,Central,Sports & Outdoors,8,66.24,497.38,0.0614,308.6,Consumer,0
2023-09-25,West,Electronics,15,329.29,4489.87,0.091,607.55,Consumer,0
2023-09-25,Central,Home & Kitchen,12,82.94,856.64,0.1393,328.28,Small Business,1
2023-09-25,East,Home & Kitchen,14,77.5,861.06,0.2064,357.87,Consumer,0
2023-09-25,East,Home & Kitchen,10,86.23,790.99,0.0827,342.99,Consumer,0
2023-09-25,North,Clothing,13,50.94,597.79,0.0973,464.87,Consumer,1
2023-09-25,East,Sports & Outdoors,11,72.59,657.56,0.1765,412.11,Consumer,0
2023-09-25,North,Clothing,20,51.21,905.6,0.1158,531.77,Consumer,0
2023-09-25,West,Electronics,21,322.63,5468.29,0.1929,883.29,Corporate,0
2023-09-25,North,Home & Kitchen,19,96.55,1672.28,0.0884,455.43,Consumer,1
2023-09-26,North,Sports & Outdoors,15,72.21,1036.03,0.0435,541.84,Small Business,1
2023-09-26,West,Electronics,22,361.04,6934.93,0.1269,861.78,Small Business,2
2023-09-26,North,Clothing,20,54.01,974.02,0.0983,520.04,Consumer,1
2023-09-26,West,Sports & Outdoors,24,64.12,1384.84,0.1001,730.61,Small Business,1
2023-09-26,North,Sports & Outdoors,23,63.33,1174.16,0.1939,695.86,Corporate,0
2023-09-26,South,Sports & Outdoors,17,66.35,1022.94,0.0931,411.04,Corporate,0
2023-09-26,South,Home & Kitchen,19,91.87,1537.29,0.1193,356.16,Consumer,1
2023-09-26,Central,Home & Kitchen,8,76.7,494.56,0.194,316.36,Corporate,0
2023-09-26,Central,Clothing,10,56.8,474.34,0.1649,317.3,Corporate,0
2023-09-26,North,Sports & Outdoors,24,77.02,1473.24,0.203,680.75,Consumer,1
2023-09-26,South,Clothing,14,47.42,528.45,0.204,321.1,Corporate,0
2023-09-27,East,Home & Kitchen,12,92.77,940.91,0.1548,332.5,Corporate,0
2023-09-27,West,Sports & Outdoors,19,63.63,1078.04,0.1083,860.58,Corporate,0
2023-09-27,South,Clothing,15,48.18,564.72,0.2186,389.02,Corporate,0
2023-09-27,East,Electronics,15,335.23,3941.8,0.2161,286.29,Corporate,0
2023-09-27,East,Sports & Outdoors,10,76.3,664.95,0.1285,390.0,Corporate,0
2023-09-27,East,Home & Kitchen,15,73.45,997.3,0.0948,322.79,Consumer,1
2023-09-27,North,Clothing,13,54.29,638.86,0.0948,467.54,Consumer,1
2023-09-27,Central,Home & Kitchen,9,77.01,580.6,0.1623,308.85,Consumer,1
2023-09-28,North,Electronics,25,293.73,6420.94,0.1256,553.89,Consumer,2
2023-09-28,South,Clothing,11,56.74,513.67,0.177,404.54,Corporate,0
2023-09-28,Central,Sports & Outdoors,13,60.79,742.93,0.0599,238.04,Small Business,0
2023-09-28,Central,Sports & Outdoors,12,68.35,742.61,0.0946,281.26,Small Business,1
2023-09-28,West,Electronics,25,281.97,6590.34,0.0651,898.4,Small Business,1
2023-09-28,East,Sports & Outdoors,8,60.55,431.99,0.1082,416.54,Consumer,0
2023-09-28,Central,Clothing,12,48.57,518.32,0.1107,257.6,Corporate,0
2023-09-28,Central,Sports & Outdoors,13,77.08,854.24,0.1475,226.36,Corporate,0
2023-09-28,West,Clothing,14,48.35,586.4,0.1337,674.57,Consumer,1
2023-09-28,West,Sports & Outdoors,21,73.27,1220.47,0.2068,714.13,Consumer,2
2023-09-28,North,Clothing,17,60.85,941.56,0.0898,614.63,Corporate,0
2023-09-28,North,Electronics,22,288.77,5426.68,0.1458,499.17,Consumer,2
2023-09-28,South,Sports & Outdoors,12,72.48,792.87,0.0884,488.46,Consumer,1
2023-09-29,East,Clothing,11,59.01,599.78,0.076,360.87,Consumer,0
2023-09-29,West,Sports & Outdoors,23,79.22,1595.03,0.1246,746.11,Corporate,1
2023-09-29,West,Electronics,32,305.16,8896.02,0.089,676.52,Small Business,1
2023-09-29,Central,Sports & Outdoors,15,64.7,866.95,0.1067,337.25,Consumer,0
2023-09-29,West,Home & Kitchen,25,74.53,1733.75,0.0695,793.86,Consumer,2
2023-09-29,South,Electronics,23,285.96,6006.19,0.0868,476.42,Consumer,1
2023-09-29,Central,Electronics,10,313.7,2813.26,0.1032,255.29,Consumer,0
2023-09-29,East,Electronics,17,340.1,5401.84,0.0657,289.44,Small Business,0
2023-09-30,South,Electronics,21,301.34,5958.58,0.0584,409.22,Consumer,1
2023-09-30,West,Electronics,21,323.12,6208.07,0.0851,837.72,Small Business,0
2023-09-30,North,Home & Kitchen,19,95.91,1597.42,0.1234,698.13,Consumer,2
2023-09-30,Central,Clothing,15,57.14,713.96,0.167,221.9,Consumer,0
2023-09-30,South,Electronics,15,335.69,4682.88,0.07,338.55,Consumer,0
2023-09-30,North,Electronics,26,299.71,7013.99,0.0999,668.99,Consumer,1
2023-09-30,East,Clothing,16,57.99,819.0,0.1173,377.27,Consumer,0
2023-09-30,North,Sports & Outdoors,22,64.16,1291.12,0.0853,713.01,Consumer,1
2023-10-01,North,Home & Kitchen,14,94.06,1219.79,0.0737,674.91,Consumer,1
2023-10-01,East,Electronics,18,284.73,4913.47,0.0413,329.93,Small Business,0
2023-10-01,West,Sports & Outdoors,25,77.3,1299.8,0.3274,650.98,Consumer,2
2023-10-01,Central,Sports & Outdoors,9,61.88,516.54,0.0725,180.71,Small Business,0
2023-10-01,South,Sports & Outdoors,19,60.96,1051.22,0.0924,304.52,Consumer,2
2023-10-01,South,Clothing,22,53.27,1054.75,0.1,335.73,Consumer,2
2023-10-01,West,Clothing,23,48.44,1019.64,0.0848,802.52,Consumer,1
2023-10-01,South,Home & Kitchen,16,78.32,1128.43,0.0995,346.28,Consumer,0
2023-10-01,West,Home & Kitchen,20,77.73,1408.16,0.0942,682.1,Corporate,0
2023-10-01,East,Sports & Outdoors,9,66.13,492.03,0.1733,329.22,Consumer,0
2023-10-01,South,Electronics,21,315.02,5618.48,0.1507,457.25,Small Business,1
2023-10-01,West,Electronics,35,346.49,11097.55,0.0849,670.24,Consumer,2
2023-10-02,Central,Clothing,12,48.19,525.31,0.0916,266.59,Consumer,0
2023-10-02,South,Home & Kitchen,16,88.73,1306.82,0.0795,290.63,Small Business,1
2023-10-02,North,Home & Kitchen,14,96.23,1218.7,0.0954,607.31,Consumer,1
2023-10-02,South,Clothing,18,47.89,760.04,0.1183,481.84,Corporate,1
2023-10-02,North,Clothing,18,47.74,768.15,0.1061,657.28,Corporate,0
2023-10-02,West,Electronics,26,325.48,8002.12,0.0544,775.51,Small Business,2
2023-10-02,South,Home & Kitchen,15,73.35,1016.08,0.0765,316.83,Small Business,1
2023-10-02,North,Sports & Outdoors,14,64.98,808.65,0.1111,564.45,Consumer,1
2023-10-02,South,Electronics,21,305.09,5457.39,0.1482,391.59,Small Business,1
2023-10-03,Central,Sports & Outdoors,7,69.65,436.6,0.1045,292.88,Consumer,0
2023-10-03,East,Clothing,9,45.64,390.43,0.0495,281.12,Small Business,0
2023-10-03,East,Electronics,13,359.63,4254.42,0.09,482.5,Consumer,0
2023-10-03,Central,Sports & Outdoors,11,68.08,624.57,0.166,203.23,Consumer,0
2023-10-03,North,Electronics,26,283.76,6333.81,0.1415,787.17,Corporate,1
2023-10-03,West,Electronics,22,361.34,6970.1,0.1232,702.98,Consumer,1
2023-10-03,South,Sports & Outdoors,11,59.99,604.39,0.0841,259.72,Corporate,0
2023-10-03,North,Home & Kitchen,15,93.8,1295.71,0.0791,427.19,Consumer,1
2023-10-03,South,Electronics,15,320.4,4468.62,0.0702,455.06,Small Business,1
2023-10-03,Central,Sports & Outdoors,9,79.06,592.86,0.1668,271.14,Corporate,0
2023-10-04,North,Electronics,22,365.3,6897.81,0.1417,510.67,Consumer,2
2023-10-04,South,Sports & Outdoors,17,78.34,1134.01,0.1485,368.41,Consumer,1
2023-10-04,East,Sports & Outdoors,11,76.7,733.01,0.1312,286.18,Consumer,0
2023-10-04,West,Sports & Outdoors,15,65.61,864.67,0.1214,716.05,Consumer,1
2023-10-04,South,Sports & Outdoors,15,63.9,895.81,0.0654,312.63,Consumer,1
2023-10-04,North,Electronics,19,301.13,4970.24,0.1313,717.76,Consumer,1
2023-10-04,South,Clothing,17,45.38,711.83,0.0773,364.22,Consumer,0
2023-10-04,North,Sports & Outdoors,16,60.78,877.76,0.0974,492.19,Consumer,1
2023-10-04,Central,Sports & Outdoors,11,59.39,618.93,0.0526,264.43,Consumer,1
2023-10-04,East,Sports & Outdoors,12,72.69,691.54,0.2072,262.04,Corporate,0
2023-10-04,East,Electronics,10,362.3,3063.25,0.1545,318.44,Consumer,1
2023-10-04,West,Home & Kitchen,20,81.01,1400.82,0.1354,727.35,Corporate,0
2023-10-04,East,Home & Kitchen,10,74.83,678.86,0.0928,354.64,Consumer,0
2023-10-05,West,Home & Kitchen,25,94.79,2061.92,0.1299,693.72,Corporate,1
2023-10-05,South,Home & Kitchen,15,77.88,1029.3,0.1189,356.16,Consumer,0
2023-10-05,East,Clothing,16,45.26,682.52,0.0575,341.13,Consumer,0
2023-10-05,South,Electronics,17,333.92,5000.55,0.1191,573.5,Consumer,1
2023-10-05,Central,Sports & Outdoors,9,76.27,566.1,0.1753,282.01,Corporate,0
2023-10-05,West,Sports & Outdoors,18,62.8,969.32,0.1425,467.0,Consumer,1
2023-10-05,South,Electronics,20,287.22,4953.97,0.1376,422.78,Corporate,0
2023-10-05,West,Clothing,26,48.73,1153.08,0.0899,871.71,Consumer,3
2023-10-05,Central,Clothing,12,58.66,549.13,0.2199,305.05,Corporate,0
2023-10-05,Central,Clothing,13,51.05,593.04,0.1064,315.92,Consumer,0
2023-10-05,North,Home & Kitchen,14,91.4,1199.62,0.0625,599.06,Small Business,0
2023-10-05,West,Sports & Outdoors,21,73.53,1249.66,0.1907,547.13,Consumer,1
2023-10-06,East,Clothing,11,60.86,627.48,0.0627,327.69,Consumer,0
2023-10-06,East,Clothing,10,45.67,418.34,0.084,368.79,Consumer,0
2023-10-06,Central,Electronics,9,301.69,2347.3,0.1355,271.94,Corporate,0
2023-10-06,East,Electronics,18,303.69,5137.89,0.0601,337.65,Consumer,1
2023-10-06,West,Clothing,27,58.66,1375.55,0.1315,691.49,Corporate,1
2023-10-06,Central,Sports & Outdoors,10,63.74,565.88,0.1122,211.55,Small Business,0
2023-10-06,West,Sports & Outdoors,14,62.44,707.89,0.1902,463.12,Consumer,0
2023-10-06,East,Home & Kitchen,14,76.0,954.94,0.1025,342.28,Corporate,0
2023-10-06,East,Home & Kitchen,10,89.95,739.66,0.1777,392.78,Corporate,0
2023-10-06,Central,Sports & Outdoors,8,71.12,469.45,0.1749,294.33,Small Business,0
2023-10-06,North,Clothing,17,59.82,865.42,0.149,716.07,Corporate,0
2023-10-06,East,Sports & Outdoors,8,77.71,515.62,0.1706,234.6,Consumer,1
2023-10-06,Central,Home & Kitchen,13,83.68,1014.74,0.0672,266.28,Small Business,0
2023-10-06,Central,Sports & Outdoors,7,61.67,360.89,0.164,225.81,Corporate,0
2023-10-07,Central,Electronics,16,309.35,4662.52,0.058,271.39,Consumer,0
2023-10-07,South,Electronics,25,306.65,7082.08,0.0762,541.54,Consumer,2
2023-10-07,Central,Sports & Outdoors,9,69.23,565.06,0.0931,211.06,Consumer,0
2023-10-07,South,Electronics,16,317.7,4770.07,0.0616,515.94,Small Business,1
2023-10-07,Central,Sports & Outdoors,11,73.77,684.56,0.1564,241.6,Corporate,0
2023-10-07,West,Electronics,37,341.75,11772.26,0.069,669.59,Small Business,2
2023-10-07,South,Home & Kitchen,15,84.52,1164.85,0.0812,454.57,Consumer,1
2023-10-07,North,Home & Kitchen,27,89.83,2020.61,0.1669,548.04,Consumer,2
2023-10-07,East,Clothing,14,48.12,610.69,0.0935,395.38,Small Business,0
2023-10-07,South,Clothing,15,58.94,848.82,0.0399,440.92,Small Business,0
2023-10-07,Central,Home & Kitchen,11,89.37,930.67,0.0533,297.9,Small Business,0
2023-10-07,West,Electronics,26,345.44,8384.17,0.0665,831.47,Consumer,2
2023-10-07,Central,Electronics,12,286.11,3082.09,0.1023,332.28,Consumer,0
2023-10-07,North,Sports & Outdoors,20,60.94,1039.15,0.1474,431.73,Corporate,1
2023-10-08,South,Electronics,24,276.33,5944.19,0.1037,439.99,Consumer,1
2023-10-08,West,Electronics,34,293.69,8114.18,0.1874,892.08,Corporate,2
2023-10-08,East,Sports & Outdoors,14,69.59,869.53,0.1075,223.06,Corporate,0
2023-10-08,South,Sports & Outdoors,19,70.83,1211.87,0.0995,285.68,Consumer,0
2023-10-08,Central,Electronics,16,356.17,4637.05,0.1863,387.95,Corporate,0
2023-10-08,West,Home & Kitchen,25,90.12,1964.17,0.1282,517.16,Consumer,2
2023-10-08,West,Sports & Outdoors,16,70.7,874.98,0.2265,583.94,Consumer,1
2023-10-08,West,Electronics,29,336.33,8900.13,0.0875,652.51,Small Business,2
2023-10-08,West,Clothing,20,54.01,982.55,0.0904,814.32,Small Business,1
2023-10-09,South,Home & Kitchen,12,83.15,868.49,0.1296,422.48,Corporate,0
2023-10-09,West,Electronics,23,312.74,6983.7,0.0291,760.97,Small Business,1
2023-10-09,North,Sports & Outdoors,13,70.83,789.02,0.1431,474.2,Consumer,1
2023-10-09,South,Home & Kitchen,15,94.75,1315.51,0.0744,300.62,Consumer,0
2023-10-09,South,Electronics,18,305.01,5002.1,0.0889,499.34,Consumer,0
2023-10-09,North,Home & Kitchen,16,79.07,1145.82,0.0943,654.66,Consumer,1
2023-10-09,West,Home & Kitchen,15,73.78,983.3,0.1115,561.08,Corporate,0
2023-10-09,North,Home & Kitchen,15,97.08,1349.9,0.073,420.67,Small Business,0
2023-10-10,West,Clothing,17,55.47,826.15,0.1239,734.14,Consumer,1
2023-10-10,South,Home & Kitchen,14,84.05,1091.04,0.0728,437.54,Small Business,0
2023-10-10,South,Clothing,14,45.59,563.2,0.1176,448.95,Corporate,0
2023-10-10,North,Sports & Outdoors,10,65.85,580.93,0.1178,406.52,Corporate,0
2023-10-10,North,Clothing,17,47.22,734.67,0.0848,701.89,Consumer,1
2023-10-10,East,Electronics,13,322.03,3758.54,0.1022,302.98,Consumer,1
2023-10-10,East,Electronics,14,274.68,3431.74,0.1076,328.27,Consumer,1
2023-10-10,West,Home & Kitchen,21,94.29,1793.37,0.0943,673.26,Small Business,0
2023-10-10,North,Clothing,15,58.29,753.86,0.1378,578.5,Consumer,1
2023-10-10,East,Home & Kitchen,14,97.41,1064.54,0.2194,329.82,Corporate,0
2023-10-10,South,Electronics,23,324.12,6771.9,0.0916,388.06,Consumer,1
2023-10-11,East,Electronics,15,280.79,3642.41,0.1352,352.84,Consumer,1
2023-10-11,West,Electronics,20,321.75,5864.22,0.0887,749.01,Consumer,1
2023-10-11,West,Sports & Outdoors,13,67.06,816.51,0.0634,488.45,Consumer,1
2023-10-11,West,Home & Kitchen,25,80.02,1796.85,0.1018,608.44,Consumer,2
2023-10-11,West,Sports & Outdoors,19,63.62,1036.89,0.1422,474.37,Corporate,1
2023-10-11,North,Sports & Outdoors,12,73.73,698.08,0.211,565.38,Consumer,1
2023-10-11,Central,Clothing,11,56.17,535.63,0.1331,234.58,Corporate,0
2023-10-11,East,Electronics,15,283.32,3897.49,0.0829,340.15,Corporate,0
2023-10-11,North,Clothing,20,60.77,1109.9,0.0868,547.86,Corporate,0
2023-10-11,South,Electronics,23,338.19,6806.07,0.125,547.05,Consumer,2
2023-10-12,North,Home & Kitchen,19,95.87,1621.34,0.1099,506.14,Consumer,0
2023-10-12,Central,Home & Kitchen,8,88.91,578.27,0.187,206.2,Corporate,0
2023-10-12,Central,Sports & Outdoors,10,62.13,503.44,0.1897,218.26,Consumer,0
2023-10-12,South,Electronics,19,309.82,5288.5,0.1016,562.22,Consumer,0
2023-10-12,West,Home & Kitchen,25,91.51,2095.12,0.0842,488.5,Corporate,1
2023-10-12,North,Sports & Outdoors,18,72.73,1130.97,0.1361,587.61,Consumer,2
2023-10-12,East,Sports & Outdoors,12,60.6,645.39,0.1125,344.31,Consumer,0
2023-10-12,West,Sports & Outdoors,17,66.49,944.96,0.164,660.39,Corporate,0
2023-10-12,Central,Clothing,14,50.53,638.66,0.0972,244.95,Consumer,1
2023-10-12,West,Electronics,30,311.6,8451.53,0.0959,829.38,Consumer,2
2023-10-12,East,Home & Kitchen,12,76.71,807.39,0.1229,354.21,Corporate,0
2023-10-12,West,Sports & Outdoors,23,71.39,1422.77,0.1335,707.36,Corporate,0
2023-10-12,North,Home & Kitchen,17,95.85,1404.1,0.1383,481.39,Corporate,1
2023-10-13,South,Sports & Outdoors,11,67.69,661.79,0.1112,360.76,Corporate,0
2023-10-13,West,Home & Kitchen,18,84.14,1383.21,0.0867,706.47,Corporate,0
2023-10-13,West,Home & Kitchen,22,83.56,1663.86,0.0949,607.35,Consumer,2
2023-10-13,West,Home & Kitchen,29,91.89,2251.23,0.1552,606.38,Corporate,1
2023-10-13,West,Clothing,25,48.61,1074.65,0.1157,684.51,Corporate,1
2023-10-13,South,Clothing,19,56.3,1005.3,0.0602,396.13,Consumer,1
2023-10-13,West,Sports & Outdoors,18,73.17,1168.36,0.1129,651.98,Small Business,1
2023-10-13,East,Home & Kitchen,11,92.72,960.25,0.0585,320.27,Small Business,0
2023-10-13,East,Electronics,13,273.49,3078.24,0.1342,319.94,Consumer,0
2023-10-14,Central,Sports & Outdoors,9,73.15,612.27,0.07,275.18,Consumer,0
2023-10-14,West,Clothing,26,50.57,1134.43,0.1372,853.67,Consumer,2
2023-10-14,South,Home & Kitchen,17,76.96,1176.05,0.1011,397.68,Consumer,1
2023-10-14,West,Electronics,39,328.89,11597.91,0.0958,908.08,Consumer,2
2023-10-14,North,Electronics,25,322.81,7531.16,0.0668,642.6,Consumer,2
2023-10-14,North,Clothing,21,46.32,901.52,0.0732,667.28,Consumer,1
2023-10-14,West,Electronics,27,352.33,8419.88,0.1149,727.4,Consumer,2
2023-10-14,West,Electronics,24,359.07,7893.79,0.084,795.27,Consumer,1
2023-10-14,Central,Home & Kitchen,14,89.75,1133.11,0.0982,238.49,Consumer,1
2023-10-14,North,Electronics,19,346.52,5567.33,0.1544,646.23,Small Business,1
2023-10-15,South,Electronics,24,328.1,7082.24,0.1006,487.57,Consumer,2
2023-10-15,West,Home & Kitchen,20,82.56,1458.84,0.1165,724.94,Corporate,1
2023-10-15,East,Home & Kitchen,10,79.41,718.1,0.0957,321.3,Consumer,0
2023-10-15,South,Electronics,17,348.46,4799.48,0.1898,447.37,Consumer,0
2023-10-15,West,Home & Kitchen,22,72.21,1279.16,0.1948,635.63,Corporate,1
2023-10-15,North,Sports & Outdoors,22,63.69,1294.13,0.0764,462.88,Consumer,1
2023-10-15,Central,Home & Kitchen,12,82.36,833.35,0.1568,315.41,Consumer,1
2023-10-15,West,Home & Kitchen,19,90.02,1378.05,0.1943,575.13,Corporate,1
2023-10-15,West,Home & Kitchen,27,93.97,2257.08,0.1104,742.91,Consumer,2
2023-10-16,West,Home & Kitchen,20,80.9,1465.91,0.094,501.86,Consumer,1
2023-10-16,West,Electronics,23,355.92,6247.68,0.2368,708.16,Corporate,0
2023-10-16,Central,Clothing,9,54.62,449.7,0.0852,239.55,Consumer,0
2023-10-16,West,Electronics,21,350.41,5828.02,0.208,739.42,Consumer,1
2023-10-16,South,Home & Kitchen,10,91.45,777.97,0.1493,331.81,Consumer,0
2023-10-16,East,Electronics,14,329.46,4141.51,0.1021,482.26,Small Business,1
2023-10-16,South,Clothing,17,57.17,918.44,0.055,490.24,Small Business,1
2023-10-16,West,Clothing,16,53.64,786.06,0.0841,599.29,Consumer,1
2023-10-16,East,Sports & Outdoors,8,64.04,444.54,0.1323,321.08,Consumer,0
2023-10-16,East,Clothing,14,53.26,698.81,0.0628,408.74,Small Business,0
2023-10-16,Central,Electronics,8,312.28,2272.9,0.0902,286.56,Corporate,0
2023-10-17,West,Clothing,22,55.21,1116.24,0.081,726.36,Consumer,1
2023-10-17,East,Home & Kitchen,9,93.37,759.24,0.0965,262.18,Small Business,0
2023-10-17,East,Sports & Outdoors,11,73.39,727.93,0.0983,231.97,Consumer,0
2023-10-17,West,Sports & Outdoors,21,71.92,1341.01,0.1121,624.8,Corporate,0
2023-10-17,North,Home & Kitchen,17,76.21,1093.98,0.1556,490.02,Corporate,1
2023-10-17,Central,Electronics,9,365.93,2865.56,0.1299,342.84,Corporate,0
2023-10-17,North,Electronics,21,357.37,7055.98,0.0598,635.85,Small Business,1
2023-10-17,South,Home & Kitchen,12,84.01,908.82,0.0985,380.59,Small Business,0
2023-10-18,North,Clothing,25,54.05,1285.98,0.0483,458.11,Small Business,2
2023-10-18,Central,Clothing,11,50.96,493.35,0.1199,243.93,Consumer,1
2023-10-18,North,Electronics,27,319.5,8154.63,0.0547,765.79,Small Business,1
2023-10-18,East,Sports & Outdoors,8,65.08,449.21,0.1372,307.01,Consumer,0
